"CarcassID","StudyArea","Site","CatchYear","CatchMonth","Species","Sex","Age","Weight","BodyLength","TailLen","HindFootLen","BreedCond","Pregnant","Nipples","AnoGenDist","TestLen","TestWidth","TestWt","OvaryOviductWt","Nembryos","DryWt","LeanDryWt"
920,"A",1,1982,10,"1","M","A",18.1,170,79,217,"1",0,,11.5,6,2,0.049,,,5.74,5.02
921,"A",1,1982,10,"1","F","J",12,145,66,206,"3",0,"1",3.7,,,,0.029,,3.69,2.87
922,"A",1,1982,10,"1","F","A",12.5,149,76,216,"3",0,"1",4.8,,,,0.026,,4.03,3.37
923,"A",1,1982,10,"1","F","J",10.4,146,70,198,"3",0,"1",5.5,,,,0.019,,3.14,2.57
924,"A",1,1982,10,"1","M","J",8.8,132,65,200,"1",0,,8.2,4,3,0.044,,,2.67,2.22
925,"A",1,1982,10,"1","M","J",9.9,138,69,199,"1",0,,8.3,4.6,1.5,0.028,,,2.83,2.59
926,"A",1,1982,10,"1","F","A",19.7,176,86,217,"4",0,"1",6.5,,,,0.119,,5.99,5.07
927,"A",1,1982,10,"1","F","A",12,156,77,217,"3",0,"1",4,,,,0.029,,4,3.55
928,"A",1,1982,10,"1","F","A",12.5,161,80,214,"4",0,"1",4.8,,,,0.021,,4.08,3.48
929,"A",1,1982,10,"1","M","A",16.6,168,82,207,"1",0,,9.6,4.6,2.2,0.049,,,5.35,4.67
930,"A",1,1982,10,"1","M","A",14.9,162,76,216,"1",0,,9.2,4.6,2.2,0.027,,,4.71,3.96
931,"A",5,,,"3","M","A",21.5,128,30,172,"1",0,,10.2,8.7,5.7,0.267,,,6.37,5.66
932,"A",5,,,"3","M","A",22.9,125,25,161,"2",0,,14.7,8.5,5.7,0.296,,,6.45,5.93
933,"A",5,,,"3","M","A",25.1,132,26,157,"1",0,,11.1,8.6,4.6,0.269,,,7.21,6.29
934,"A",5,,,"3","F","A",23.8,122,27,159,"4",1,"2",7.4,,,,3.59,2,6.3,5.53
935,"A",5,,,"3","F","A",21.7,127,25,164,"4",1,"1",7,,,,0.3,4,6.16,5.3
936,"A",5,,,"3","F","A",22,124,25,171,"4",1,"1",7.5,,,,0.265,,5.9,5.45
937,"A",5,,,"3","F","A",22.4,113,24,157,"4",1,"1",5.5,,,,3.18,5,5.75,5.09
938,"A",6,1982,10,"3","M","A",19.2,117,25,167,"1",0,,9.9,4.5,2.1,0.025,,,6.02,5.21
939,"A",6,1982,10,"3","F","A",18.3,109,23,155,"4",1,"1",5.4,,,,0.121,3,5.27,4.47
940,"A",6,1982,10,"3","M","A",16.7,114,25,165,"1",0,,7.3,3.6,1.8,0.027,,,5.02,4.39
941,"A",6,1982,10,"4","F","A",28.7,138,35,167,"4",1,"2",6.2,,,,0.66,4,7.65,6.64
942,"A",6,1982,10,"1","F","A",14.5,140,57,199,"4",0,"1",5.6,,,,0.056,,4.49,4.11
943,"A",6,1982,10,"1","M","J",12.8,140,65,176,"1",0,,11.8,5.8,3.1,0.095,,,3.82,3.46
944,"A",6,1982,10,"1","M","A",21.7,175,82,207,"1",0,,15.1,8.8,3.8,0.131,,,6.81,6.02
945,"A",6,1982,10,"4","M","A",21.8,131,33,164,"1",0,,11.6,6.7,3.5,0.159,,,6.23,5.7
946,"A",6,1982,10,"7","F","A",8.4,109,43,138,,0,,,,,,,,,
947,"M",1,1986,10,"4","M","A",25.7,130,34,166,"1",0,,7.7,10.9,6.3,0.419,,,6.72,6.44
948,"M",1,1986,10,"7","M","A",12.2,123,40,136,"1",0,,1.9,,,,,,,
949,"M",1,1986,10,"3","M","A",37.1,147,31,174,"2",0,,21,10,6.7,0.399,,,10,8.79
950,"M",1,1986,10,"3","F","A",30.4,125,26,160,"4",1,"1",8,,,,8.1,4,7.59,6.16
951,"M",1,1986,10,"3","M","A",26.2,131,28,159,"1",0,,11.5,9.4,5.6,0.28,,,7.13,6.05
952,"M",1,1986,10,"3","M","A",24.9,130,27,167,"1",0,,11.3,10,5.6,0.219,,,6.64,5.87
953,"M",1,1986,10,"7","M","A",9.3,119,42,150,,0,,,,,,,,,
954,"M",9,1987,5,"3","M","A",33.7,137,29,169,"1",0,,16.1,10.3,6.1,0.449,,,8.99,7.89
955,"M",9,1987,5,"3","M","A",33.3,139,28,167,"1",0,,17.3,8.4,5.5,0.304,,,8.68,7.49
956,"M",9,1987,5,"3","M","A",41.1,150,32,166,"2",0,,16.9,11,7.1,0.53,,,11.01,9.75
957,"M",9,1987,5,"3","F","A",29.5,138,27,161,"3",0,"2",6.9,,,,0.237,,7.22,6.59
958,"M",9,1987,5,"3","M","J",16.6,110,21,162,"1",0,,10.3,5.8,3.1,0.116,,,4.14,3.51
959,"M",9,1987,5,"3","M","J",8.8,90,18,161,"1",0,,5.5,3.6,2.1,0.04,,,2.12,1.93
960,"M",9,1987,5,"3","M","J",16.5,115,24,167,"1",0,,10.8,3.9,3.2,0.05,,,4.11,3.58
961,"M",9,1987,5,"3","M","A",31.3,139,28,166,"1",0,,14.7,9.9,5.7,0.457,,,8.29,7.13
962,"M",9,1987,5,"3","F","A",25.8,123,27,165,"4",1,"1",6.6,,,,2.56,6,6.13,5.13
963,"M",9,1987,5,"3","F","A",24.6,127,25,163,"3",0,"1",5.6,,,,0.106,,6.14,5.62
964,"M",9,1987,5,"3","M","A",32.6,142,32,158,"2",0,,15.7,10.2,7.1,0.401,,,8.87,7.89
965,"M",9,1987,5,"3","M","A",24.8,127,28,150,"1",0,,14.7,10.6,7,0.403,,,6.51,5.68
966,"M",9,1987,5,"3","F","A",30.2,142,31,162,"3",1,"2",7.6,,,,0.263,7,7.74,7.15
967,"M",9,1987,5,"3","F","A",28.4,148,32,167,"4",0,"2",6.6,,,,0.81,,7.38,6.4
968,"M",9,1987,5,"3","M","A",20.2,120,25,172,"1",0,,11.1,7.2,4.6,0.165,,,4.97,4.53
969,"M",9,1987,5,"4","M","A",23.4,143,41,174,"2",0,,15.5,12.2,8.6,0.7,,,6.08,5.53
970,"M",7,1987,5,"3","M","A",32.4,137,29,175,"1",0,,15.9,11.6,6.8,0.461,,,8.61,7.71
971,"M",2,1987,5,"3","M","A",27.4,129,24,159,"2",0,,16.6,11,7.6,0.46,,,7,6.19
972,"M",2,1987,5,"3","M","A",27.7,131,30,158,"1",0,,15.2,10.2,5.7,0.389,,,7.26,6.54
973,"M",5,1987,5,"3","M","A",26.7,135,29,159,"1",0,,14.7,10.7,6.7,0.402,,,7.29,6.51
974,"M",5,1987,5,"7","M","A",13,127,39,131,"1",0,,3.4,8.9,5.7,0.131,,,,
975,"M",5,1987,5,"7","F","A",12.4,120,41,136,"3",1,"1",,,,,0.56,5,,
976,"M",6,1987,5,"7","F","A",12.5,124,39,126,"3",1,"1",,,,,1.62,7,,
977,"M",6,1987,5,"3","M","A",24.6,137,26,161,"1",0,,13.7,10.8,5.6,0.463,,,6.96,6.02
978,"M",6,1987,5,"3","M","A",22.4,131,30,166,"1",0,,15.6,10.6,6.7,0.41,,,6.28,5.51
979,"M",6,1987,5,"3","M","J",15.2,104,23,169,"1",0,,9.5,7.1,5.2,0.173,,,3.92,3.46
980,"A",19,1987,4,"3","F","A",33.9,141,30,170,"4",1,"1",10.1,,,,4.16,4,9.26,7.25
981,"A",19,1987,4,"3","F","A",40.3,148,32,167,"4",1,"2",8,,,,6.32,4,10.54,8.01
982,"A",19,1987,4,"3","F","A",24.5,130,29,160,"3",1,"1",8.7,,,,0.27,5,6.14,5.69
983,"A",19,1987,4,"3","M","A",24.9,131,29,172,"1",0,,12,9.6,5.9,0.323,,,7.64,6.06
984,"A",19,1987,4,"3","M","A",36,142,29,167,"1",0,,17.6,11,7,0.54,,,9.63,8.33
985,"A",19,1987,4,"3","F","A",28,138,32,166,"4",1,"1",7.6,,,,0.6,1,8.18,6.14
986,"A",19,1987,4,"3","F","J",11.4,103,20,152,"4",0,"1",4.6,,,,0.084,,2.88,2.47
987,"A",19,1987,4,"1","M","A",25.4,192,88,223,"1",0,,21.1,12.5,7.7,0.74,,,7.82,5.96
988,"A",1,1987,5,"3","M","A",28.3,132,27,166,"2",0,,16.1,10.1,6.7,0.451,,,7.64,6.64
989,"A",2,1987,4,"3","M","A",18.9,123,29,167,"2",0,,13,9.1,5.8,0.352,,,5.77,4.71
990,"A",5,1987,5,"3","F","A",26.5,130,26,160,"3",1,"1",8.7,,,,5.1,5,6.58,5.57
991,"A",5,1987,5,"3","M","A",30.4,144,30,172,"1",0,,15.1,9.9,6.7,0.409,,,8.03,7.04
992,"A",3,1987,4,"3","M","A",18.4,117,24,172,"1",0,,17.6,7.6,4.8,0.206,,,5.08,4.38
993,"A",3,1987,4,"3","F","A",16.6,118,24,152,"3",0,,6,,,,0.088,,4.36,3.98
994,"A",3,1987,4,"3","F","A",26.1,128,25,151,"4",0,"2",7.9,,,,0.41,,6.43,5.79
995,"A",3,1987,4,"3","M","A",19.1,118,25,166,"1",0,,9,7.5,4.6,0.164,,,5.29,4.46
996,"A",3,1987,4,"3","M","A",23.9,135,28,172,"1",0,,16,9.6,6,0.409,,,6.59,5.97
997,"A",3,1987,4,"3","F","J",14.1,102,20,157,"5",0,"1",6.4,,,,0.086,,3.4,3.08
998,"A",3,1987,4,"4","M","A",18.3,140,42,159,"2",0,,14.7,12,6.7,0.55,,,4.88,4.31
999,"A",3,1987,4,"7","M","A",11.1,120,40,135,,0,,1.8,,,,,,,
1000,"A",2,1985,4,"3","F","A",15.6,123,28,167,"4",0,"1",5.8,,,,0.106,,4.34,3.96
1001,"A",2,1985,4,"3","M","A",18.2,122,29,162,"1",0,,12.1,10.1,6.1,0.343,,,5.07,4.81
1002,"A",3,1985,4,"4","M","A",16,127,40,159,"1",0,,10.2,10.4,6.5,0.412,,,4.45,4.01
1003,"A",6,1985,4,"3","M","A",16.4,111,20,175,"2",0,,10.6,9,5.7,0.308,,,4.57,4.22
1004,"A",5,1985,4,"3","M","A",20.4,120,27,172,"1",0,,12.6,10.7,6.1,0.412,,,5.74,5.28
1005,"A",5,1985,4,"4","F","A",15.4,129,42,158,"3",0,"1",6.4,,,,0.043,,4.13,3.82
1006,"A",5,1985,4,"4","M","A",17.9,137,46,169,"1",0,,11.3,9.9,6.5,0.432,,,5.14,4.55
1007,"A",3,1984,4,"3","F","A",14.3,108,22,162,"3",0,"1",6.2,,,,0.057,,3.9,3.53
1008,"A",3,1985,4,"3","M","A",17.9,118,24,165,"1",0,,11.3,9,5.7,0.233,,,4.98,4.51
1009,"A",6,1984,4,"3","F","A",29,130,28,168,"3",1,"2",6.4,,,,0.179,7,7.15,6.61
1010,"A",6,1984,4,"4","M","A",22.7,142,44,170,"2",0,,11.4,11.2,5.6,0.53,,,6.24,5.71
1011,"A",5,1984,4,"3","F","A",18.4,122,25,155,"3",1,"1",7,,,,0.268,3,5.11,4.54
1012,"A",1,1984,4,"3","M","A",23.2,129,25,161,"2",0,,10.6,8.5,4.6,0.291,,,6.38,5.59
1013,"A",4,1984,4,"3","M","A",24.4,130,25,159,"2",0,,12.6,8.6,4.6,0.245,,,6.73,6.1
1014,"M",5,1985,4,"3","M","A",23.2,126,29,163,"1",0,,12.2,10,6.4,0.32,,,6.5,5.89
1015,"M",2,1985,4,"3","M","A",32.7,126,28,169,"2",0,,15,9.2,5.8,0.317,,,8.14,7.45
1016,"M",2,1985,4,"3","M","A",29.1,131,21,165,"1",0,,13.6,9.5,5.7,0.345,,,7.99,7.01
1017,"M",2,1985,4,"3","M","A",25.1,121,24,166,"1",0,,9,9,5.7,0.25,,,6.85,6.17
1018,"M",2,1985,4,"1","M","A",20.1,168,83,223,"1",0,,18.2,13.6,8,0.61,,,5.33,4.93
1019,"M",7,1985,4,"3","F","A",17.7,113,27,167,"4",1,"1",5.8,,,,0.18,4,4.9,4.24
1020,"M",7,1985,4,"3","F","A",18,115,27,162,"4",1,"1",7,,,,0.39,3,4.82,4.17
1021,"M",7,1985,4,"3","M","A",25.6,132,30,166,"1",0,,13.5,9.9,5.6,0.326,,,6.92,6.34
1022,"M",7,1985,4,"3","M","A",26.8,137,28,164,"1",0,,14.1,7.7,5.3,0.211,,,7.35,6.58
1023,"M",7,1985,4,"7","M","A",9.4,110,40,134,,0,,,,,,,,,
1024,"M",6,1985,4,"7","M","A",11.1,115,41,130,"1",0,,,6.6,4,0.162,,,,
1025,"M",9,1985,4,"7","M","A",11.4,111,37,146,"1",0,,,6,3.2,0.064,,,,
1026,"M",6,1984,7,"3","M","A",26.1,129,30,155,"1",0,,14.6,8.5,5.4,0.268,,,7.1,6.17
1027,"M",6,1984,7,"3","M","A",20.1,125,28,166,"1",0,,12.2,7.2,4.1,0.161,,,6.67,4.91
1028,"M",6,1984,7,"3","F","A",23.8,126,27,144,"4",1,"2",5.5,,,,0.83,3,6.42,5.31
1029,"M",6,1984,7,"3","M","A",37.2,143,32,175,"2",0,,18.2,11.2,7,0.549,,,9.33,8.49
1030,"M",6,1984,7,"4","M","A",23.3,142,43,173,"2",0,,11.8,13.6,8.5,0.87,,,6.72,6.02
1031,"M",6,1984,7,"4","F","A",21.2,129,30,165,"4",0,"2",7.7,,,,0.146,,5.45,4.97
1032,"M",6,1984,7,"4","M","A",16.1,129,39,178,"2",0,,7.7,8.3,5.4,0.2,,,4.52,4.14
1033,"M",6,1984,7,"4","F","A",23.3,134,30,174,"4",0,"2",5.7,,,,0.185,,6.28,5.55
1034,"M",6,1984,7,"4","F","A",17.2,137,45,185,"4",0,"1",7.4,,,,0.256,,4.62,4.33
1035,"M",6,1984,7,"7","F","A",7.7,113,40,131,,0,,1.1,,,,,,,
1036,"M",6,1984,7,"7","F","A",7.5,113,42,133,,0,,,,,,,,,
1037,"M",6,1984,7,"7","F","A",6.9,113,39,135,,0,,,,,,,,,
1038,"M",6,1984,7,"7","F","A",9.2,110,37,133,,0,,,,,,,,,
1039,"M",6,1984,7,"7","F","A",7.5,116,37,131,,0,,,,,,,,,
1040,"M",6,1984,7,"7","M","A",7.8,111,39,136,"1",0,,,5.7,4,0.118,,,,
1041,"M",6,1984,7,"7","M","A",6.8,95,35,126,"1",0,,,6.3,3.5,0.084,,,,
1042,"M",6,1984,7,"7","F","A",7.6,104,42,146,,0,,,,,,,,,
1043,"M",6,1984,7,"7","M","A",8.2,112,40,134,"1",0,,,7.5,4.1,0.125,,,,
1044,"A",4,1984,1,"3","M","A",14.5,114,22,154,"1",0,,8.5,4.1,5.2,0.037,,,4.04,3.49
1045,"A",4,1984,1,"1","M","A",19.9,166,77,212,"1",0,,15.5,6.8,3.7,0.111,,,6.45,4.76
1046,"A",6,1984,1,"3","M","A",20.5,116,26,125,"1",0,,7.7,5.9,3.7,0.091,,,5.67,5.01
1047,"A",6,1984,1,"4","F","A",17.6,124,41,161,"3",0,"1",4,,,,0.019,,4.91,4.26
1048,"A",6,1984,1,"1","M","A",20.5,182,88,201,"1",0,,10.2,5.6,3.4,0.096,,,6.63,5.5
1049,"A",6,1984,1,"1","F","A",15.9,140,58,199,"3",0,"1",5.7,,,,,,4.72,4.4
1050,"A",6,1984,1,"1","F","A",17.3,159,76,207,"3",0,"1",5.8,,,,0.04,,5.42,4.51
1051,"A",6,1984,1,"1","M","A",13.5,157,79,177,"1",0,,9.6,5.8,3.9,0.089,,,3.96,3.51
1052,"A",5,1984,1,"1","F","A",14.5,141,71,200,"3",0,"1",5.9,,,,0.029,,4.47,3.59
1053,"A",5,1984,1,"1","F","A",16.1,154,68,184,"3",0,"1",10.2,,,,0.041,,5,4.09
1054,"A",5,1984,1,"1","F","A",16.3,158,76,201,"3",0,"1",5.5,,,,0.036,,4.92,4.12
1055,"A",5,1984,1,"1","M","A",20.6,165,77,222,"1",0,,13.8,5.5,2.7,0.049,,,6.64,5.09
1056,"A",5,1984,1,"1","M","A",17.9,156,78,212,"1",0,,13.2,3.8,2,0.025,,,5.56,4.67
1057,"A",5,1984,1,"1","M","A",18,158,73,211,"1",0,,13.7,3.7,2.2,0.026,,,5.74,4.59
1058,"A",5,1984,1,"1","F","A",14.3,148,70,193,"3",0,"1",4.4,,,,0.032,,4.62,3.5
1059,"A",5,1984,1,"1","M","A",16,154,72,211,"1",0,,12.2,4.5,2.4,0.023,,,4.98,4.25
1060,"A",5,1984,1,"4","M","A",15.3,125,39,170,"1",0,,7.7,3.3,1.9,0.019,,,4.59,4.11
1061,"A",5,1984,1,"3","F","A",15.4,113,25,166,"3",0,"1",5.6,,,,0.025,,6.02,4.02
1062,"A",5,1984,1,"3","M","A",16.4,114,24,165,"1",0,,7.7,4.3,2,0.021,,,4.55,4.05
1063,"A",5,1984,1,"3","M","A",19.6,113,22,173,"1",0,,10.2,6.5,4.1,0.105,,,5.61,4.95
1064,"A",5,1984,1,"7","F","A",6.7,108,44,145,,0,,,,,,,,,
1065,"A",2,1984,1,"3","F","A",15,112,21,166,"3",0,"1",4.6,,,,0.021,,4.5,3.84
1066,"A",2,1984,1,"3","F","A",15.8,113,22,150,"3",0,"1",4.7,,,,0.029,,4.69,4.08
1067,"A",2,1984,1,"3","F","A",14.1,110,20,151,"3",0,"1",5.5,,,,0.019,,4.29,3.73
1068,"A",2,1984,1,"3","F","A",14.5,115,23,174,"3",0,"1",6.5,,,,,,4.06,3.64
1069,"A",2,1984,1,"3","F","A",17.3,124,28,166,"3",0,"1",6.6,,,,0.039,,5.13,4.46
1070,"A",2,1984,1,"4","F","A",14.6,123,38,165,"3",0,"1",3.9,,,,0.021,,4.74,4.14
1071,"A",2,1984,1,"4","M","A",14.5,125,38,157,"1",0,,7.2,2.4,1.5,0.013,,,4.56,3.95
1072,"A",2,1984,1,"1","M","A",18.5,166,80,208,"1",0,,11.1,2.1,1.9,0.02,,,6.23,4.62
1073,"A",2,1984,1,"1","M","A",18.9,163,73,214,"1",0,,15.1,6.4,3.2,0.061,,,7.1,4.76
1074,"A",2,1984,1,"1","M","A",19.1,169,79,218,"1",0,,10.2,4.7,2.7,0.036,,,5.89,4.64
1075,"A",2,1984,1,"1","F","A",15.9,155,74,193,"3",0,"1",4.5,,,,0.019,,4.92,3.96
1076,"A",2,1984,1,"1","M","A",18.9,164,73,212,"1",0,,11.7,5.5,2.5,0.035,,,5.75,4.8
1077,"M",7,1982,7,"3","M","A",37.6,148,30,163,"1",0,,16.1,10.4,6.6,0.52,,,10.53,9.61
1078,"M",7,1982,7,"3","F","A",23.7,128,27,160,"4",0,"2",6.7,,,,0.271,,5.86,5.23
1079,"M",7,1982,7,"7","F","A",14.5,112,40,134,"1",1,"1",,,,,3.16,5,,
1080,"M",7,1982,7,"7","F","A",7.9,114,41,131,"1",0,"1",,,,,,,,
1081,"M",7,1982,7,"7",,,14,105,35,129,"2",0,"2",,,,,,,,
1082,"M",3,1982,7,"3","M","A",23.1,128,30,152,"2",0,,12.2,10,6.7,0.392,,,6.59,6.18
1083,"M",3,1982,7,"3","M","A",23.6,125,27,174,"2",0,,14.2,11.4,5.6,0.48,,,6.36,5.78
1084,"M",3,1982,7,"3","M","A",21,116,26,153,"2",0,,11,8.5,4.9,0.204,,,6.04,4.76
1085,"M",3,1982,7,"3","M","A",27.1,125,30,165,"2",0,,15,10.1,6.7,0.373,,,7.19,6.02
1086,"M",3,1982,7,"3","M","J",16.1,107,23,154,"1",0,,9.1,4.5,3.5,0.063,,,4.3,3.69
1087,"M",7,1982,1,"3","F","A",16.2,114,22,153,"3",0,"1",9.4,,,,0.014,,4.86,4.28
1088,"M",7,1982,1,"3","F","A",15.5,115,27,171,"3",0,"1",6.7,,,,0.011,,4.37,3.88
1089,"M",7,1982,1,"3","M","A",14.9,118,29,158,"1",0,,8.4,3.6,1.6,0.017,,,4.24,3.99
1090,"M",1,1982,1,"3","M","A",12.7,108,23,152,"1",0,,5.4,2.5,1.1,0.014,,,3.98,3.7
1091,"M",1,1982,1,"3","F","A",18.7,106,23,167,"3",0,"1",5.8,,,,0.015,,5.04,4.55
1092,"M",1,1982,1,"3","M","A",19.3,124,31,166,"1",0,,7.7,3.1,2.2,0.014,,,5.23,4.68
1093,"M",1,1982,1,"3","M","A",16.6,116,26,154,"1",0,,6.7,2.6,2,0.015,,,4.71,4.15
1094,"M",1,1982,1,"3","F","A",20.9,120,26,161,"3",0,"1",6.9,,,,0.02,,5.77,5.13
1095,"M",1,1982,1,"7","M","A",7.1,103,40,132,"1",0,,,1.5,1.1,0.011,,,,
1096,"M",5,1982,1,"3","M","A",18.3,116,25,164,"1",0,,7.7,4.7,2.7,0.051,,,5.25,4.65
1097,"M",2,1982,1,"3","M","A",16.5,124,27,155,"1",0,,7.6,3.4,1.2,0.015,,,4.74,4.1
1098,"M",2,1982,1,"3","M","A",17.2,121,26,151,"1",0,,7.7,2.2,1.3,0.011,,,4.89,4.26
1099,"M",2,1982,1,"3","F","A",15.5,112,24,164,"3",0,"1",5.2,,,,0.009,,4.35,3.92
1100,"M",2,1982,1,"3","F","A",17.4,108,22,152,"3",0,"1",6.5,,,,0.014,,4.81,4.3
1101,"M",2,1982,1,"3","F","A",16.3,109,24,162,"3",0,"1",6.8,,,,,,4.74,4.16
1102,"M",2,1982,1,"3","M","A",17.7,115,22,157,"1",0,,9.8,2.7,1.2,0.013,,,5.14,4.43
1103,"M",2,1982,1,"3","F","A",17.8,117,26,158,"3",0,"1",5.6,,,,0.016,,4.93,4.47
1104,"M",2,1982,1,"3","M","A",18.6,114,28,166,"1",0,,8.5,3.2,2,0.015,,,5.36,4.84
1105,"M",6,1982,1,"3","F","A",18,105,28,161,"4",0,"1",4.2,,,,0.015,,5.03,4.46
1106,"M",6,1982,1,"3","F","A",14.7,108,27,160,"3",0,"1",3.5,,,,0.01,,4.16,3.68
1107,"M",6,1982,1,"3","M","A",16.8,119,28,162,"1",0,,6.6,2.6,1.7,0.01,,,4.73,4.17
1108,"M",3,1982,1,"3","M","A",16.4,109,24,162,"1",0,,7.6,3,2.2,0.019,,,4.57,4.14
1109,"M",3,1982,1,"3","F","A",15.3,108,22,150,"3",0,"1",5.2,,,,0.014,,4.3,3.89
1110,"M",3,1982,1,"3","F","A",17.2,122,26,156,"3",0,"1",5.7,,,,,,4.38,4.46
1111,"M",3,1982,1,"3","M","A",14.9,112,26,160,"1",0,,8.8,2.9,1.3,0.014,,,4.19,3.81
1112,"M",3,1982,1,"3","M","A",17.2,111,27,157,"1",0,,6.9,4.6,2.6,0.026,,,4.78,4.39
1113,"M",3,1982,1,"3","M","A",15.9,107,24,162,"1",0,,6.2,4.5,2.7,0.036,,,4.41,3.88
1114,"M",3,1982,1,"7",,"A",7.3,109,41,132,,0,,,,,,,,,
1115,"M",2,1982,7,"3","M","A",36.3,134,33,164,"1",0,,15.5,10.2,7.1,0.5,,,9.88,8.48
1116,"M",2,1982,7,"3","F","A",25.9,133,28,161,"4",1,"2",6.5,,,,0.33,5,6.56,5.9
1117,"M",2,1982,7,"3","F","A",30.1,131,30,174,"4",0,"2",6.5,,,,0.197,,7.31,6.57
1118,"M",2,1982,7,"3","M","A",30,127,29,171,"1",0,,13.6,9.1,5.7,0.332,,,8.3,6.69
1119,"M",2,1982,7,"3","M","A",17.5,110,23,164,"1",0,,7.1,7.1,3.8,0.149,,,4.4,3.88
1120,"M",3,1984,7,"3","M","A",28.3,140,31,170,"2",0,,16.4,10.8,6.6,0.446,,,7.89,6.88
1121,"M",3,1984,7,"3","F","J",16.1,107,23,156,"4",1,"1",6.2,,,,0.183,4,4.77,3.88
1122,"M",3,1984,7,"3","F","A",25.6,122,27,159,"4",1,"2",6.4,,,,0.56,4,6,5.38
1123,"M",3,1984,7,"3","M","A",20.6,122,26,168,"1",0,,11.1,8.2,5.5,0.211,,,5.84,4.71
1124,"M",3,1984,7,"3","M","A",17.1,113,26,172,"1",0,,10.9,8.7,4.2,0.244,,,4.98,4.16
1125,"M",3,1984,7,"4","M","A",17.8,129,39,168,"2",0,,12.4,10.8,6.1,0.38,,,4.96,4.33
1126,"M",3,1984,7,"4","F","A",14.6,127,40,165,"4",0,"1",5.8,,,,0.085,,4.15,3.48
1127,"M",5,1984,7,"3","F","A",22.9,132,28,166,"4",1,"2",6,,,,0.258,,5.98,5.09
1128,"M",5,1984,7,"3","M","A",26.8,135,30,165,"1",0,,12,9.8,5.5,0.311,,,7.19,6.38
1129,"M",5,1984,7,"3","M","J",16.9,118,25,175,"1",0,,9.2,5.5,3.2,0.076,,,5.59,3.97
1130,"M",5,1984,7,"3","M","A",30,118,13,169,"2",0,,15.3,10.1,6.6,0.422,,,7.78,7.09
1131,"M",5,1984,7,"4","M","A",20.8,138,40,173,"2",0,,14,10.4,7.7,0.425,,,5.73,5.21
1132,"M",5,1984,7,"4","M","A",23.8,149,46,172,"2",0,,10,10.5,6.3,0.463,,,6.47,5.84
1133,"M",5,1984,7,"4","M","A",19.8,142,44,170,"1",0,,14.5,12.2,6.5,0.51,,,5.49,5.2
1134,"M",2,1984,7,"3","M","A",33.4,134,29,184,"2",0,,16,9.9,6,0.381,,,8.73,7.54
1135,"M",7,1984,7,"3","F","A",22.3,125,25,160,"3",1,"1",7.7,,,,0.188,5,6.17,5.19
1136,"M",7,1984,7,"3","F","A",20.6,122,25,160,"4",1,"2",5.6,,,,0.2,5,5.39,4.65
1137,"M",7,1984,7,"3","M","J",15.8,110,24,162,"1",0,,7.4,2.7,2.8,0.017,,,4.42,3.82
1138,"M",7,1984,7,"3","M","A",30.2,130,30,161,"2",0,,16.5,9.8,5.8,0.32,,,7.95,7.17
1139,"M",7,1984,7,"3","M","A",34.9,124,10,172,"2",0,,16.5,10.9,7,0.402,,,8.82,8.12
1140,"M",7,1984,7,"3","F","A",23.1,129,25,164,"4",0,,8,,,,0.72,4,6.28,5.19
1141,"M",7,1984,7,"3","F","A",16.6,114,25,155,"4",1,"1",6.7,,,,0.291,2,4.89,4.04
1142,"M",7,1984,7,"3","M","J",14.8,115,26,163,"1",0,,7.9,3.2,1.6,0.016,,,4.02,3.61
1143,"M",7,1984,7,"3","F","A",17.8,122,26,166,"4",1,"1",6.4,,,,0.54,3,4.49,4.09
1144,"M",7,1984,7,"3","M","J",11.9,197,23,148,"1",0,,3.2,3.1,1.4,0.017,,,2.87,2.6
1145,"M",7,1984,7,"7",,"A",6.9,108,38,131,,0,,,,,,,,,
1146,"M",7,1984,7,"8","F","A",3,92,38,123,,0,,,,,,,,,
1147,"M",2,1984,7,"7","M","A",8.4,107,29,137,"1",0,,,6.8,4.1,0.132,,,,
1148,"M",3,1984,7,"7","F","A",7.4,118,41,137,,0,,,,,,,,,
1149,"M",3,1984,7,"7","F","A",6.7,109,39,147,,0,,,,,,,,,
1150,"M",5,1982,7,"3","M","A",25.5,109,10,161,"2",0,,14,10.8,7.3,0.46,,,6.56,6.15
1151,"M",5,1982,7,"3","F","A",19.3,113,25,154,"4",1,"2",7.5,,,,0.148,4,4.64,4.31
1152,"M",5,1982,7,"3","M","A",21.7,111,28,151,"2",0,,,9.8,5.3,0.124,,,5.63,5.35
1153,"M",4,1982,7,"3","F","A",27.7,130,32,160,"4",1,"2",7,,,,0.138,5,6.9,6.57
1154,"M",4,1982,7,"3","F","A",26.3,116,25,169,"4",1,"2",6.1,,,,1.77,3,6.22,5.3
1155,"M",4,1982,7,"3","M","A",20.7,112,25,177,"2",0,,10.5,7.3,4.4,0.208,,,5.76,4.94
1156,"M",4,1982,7,"3","F","A",23.5,137,29,173,"5",0,"2",7.6,,,,0.159,,6.19,6.02
1157,"M",4,1982,7,"3","F","A",19.3,112,24,161,"4",0,"1",6.8,,,,0.081,,4.93,4.47
1158,"M",4,1982,7,"3","F","A",40.6,137,30,164,"4",1,"2",8.2,,,,12.85,6,9.29,7.95
1159,"M",4,1982,7,"3","M","A",20.6,118,28,162,"2",0,,10.3,6.1,4.7,0.158,,,5.17,4.59
